,idx,hair
5950,12153,9
5951,12155,3
5952,12157,0
5953,12158,0
5954,12160,0
5955,12161,0
5956,12164,6
5957,12167,3
5958,12170,5
5959,12172,1
5960,12174,0
5961,12175,9
5962,12176,0
5963,12177,10
5964,12179,0
5965,12180,0
5966,12181,8
5967,12183,4
5968,12184,9
5969,12186,6
5970,12189,4
5971,12190,9
5972,12192,6
5973,12195,7
5974,12196,6
5975,12203,6
5976,12207,10
5977,12211,10
5978,12215,3
5979,12216,0
5980,12217,11
5981,12218,0
5982,12219,6
5983,12221,1
5984,12223,6
5985,12226,8
5986,12228,3
5987,12230,6
5988,12233,0
5989,12234,0
5990,12236,1
5991,12246,6
5992,12247,4
5993,12251,5
5994,12252,0
5995,12253,0
5996,12255,0
5997,12257,0
5998,12260,6
5999,12262,0
6000,12264,3
6001,12267,9
6002,12273,7
6003,12276,5
6004,12278,0
6005,12279,8
6006,12281,3
6007,12282,0
6008,12284,10
6009,12286,6
6010,12288,11
6011,12290,6
6012,12293,4
6013,12294,6
6014,12298,0
6015,12299,1
6016,12300,0
6017,12301,6
6018,12302,0
6019,12304,0
6020,12306,6
6021,12308,0
6022,12310,6
6023,12313,4
6024,12316,9
6025,12317,9
6026,12318,6
6027,12319,6
6028,12321,6
6029,12322,0
6030,12323,6
6031,12324,1
6032,12325,6
6033,12326,6
6034,12328,8
6035,12329,7
6036,12330,9
6037,12333,4
6038,12336,8
6039,12338,0
6040,12341,2
6041,12342,4
6042,12345,4
6043,12348,0
6044,12350,9
6045,12351,6
6046,12352,1
6047,12356,5
6048,12357,0
6049,12362,0
6050,12364,6
6051,12365,3
6052,12366,9
6053,12368,7
6054,12370,9
6055,12373,6
6056,12377,0
6057,12378,0
6058,12380,0
6059,12381,3
6060,12382,8
6061,12384,0
6062,12385,0
6063,12388,8
6064,12389,0
6065,12391,4
6066,12399,9
6067,12400,1
6068,12402,9
6069,12403,6
6070,12406,9
6071,12407,0
6072,12408,6
6073,12410,3
6074,12412,7
6075,12414,9
6076,12415,2
6077,12416,9
6078,12417,10
6079,12418,9
6080,12420,6
6081,12422,0
6082,12425,6
6083,12426,9
6084,12429,0
6085,12431,6
6086,12433,9
6087,12434,5
6088,12436,5
6089,12438,9
6090,12439,9
6091,12440,0
6092,12441,8
6093,12442,8
6094,12445,0
6095,12446,9
6096,12448,1
6097,12450,9
6098,12458,0
6099,12460,4
6100,12462,10
6101,12464,3
6102,12468,6
6103,12471,6
6104,12475,6
6105,12483,0
6106,12486,4
6107,12487,0
6108,12489,11
6109,12490,6
6110,12491,6
6111,12492,1
6112,12493,8
6113,12494,9
6114,12497,3
6115,12498,0
6116,12499,8
6117,12501,9
6118,12503,2
6119,12504,5
6120,12507,4
6121,12508,0
6122,12509,6
6123,12511,3
6124,12512,6
6125,12513,0
6126,12514,0
6127,12518,3
6128,12520,0
6129,12523,2
6130,12524,3
6131,12525,3
6132,12527,2
6133,12528,8
6134,12529,4
6135,12532,0
6136,12533,5
6137,12534,0
6138,12536,9
6139,12540,0
6140,12542,1
6141,12546,7
6142,12547,2
6143,12549,9
6144,12550,3
6145,12551,10
6146,12553,6
6147,12555,4
6148,12556,11
6149,12557,1
6150,12558,0
6151,12559,0
6152,12560,7
6153,12561,9
6154,12562,9
6155,12563,7
6156,12570,4
6157,12573,0
6158,12574,9
6159,12575,11
6160,12577,1
6161,12578,2
6162,12579,9
6163,12580,0
6164,12583,8
6165,12586,9
6166,12588,3
6167,12589,0
6168,12590,3
6169,12596,3
6170,12605,6
6171,12606,0
6172,12607,3
6173,12613,7
6174,12615,6
6175,12616,6
6176,12617,6
6177,12623,8
6178,12627,4
6179,12633,9
6180,12637,0
6181,12639,9
6182,12640,4
6183,12641,3
6184,12643,2
6185,12645,4
6186,12646,9
6187,12649,6
6188,12650,9
6189,12651,6
6190,12655,0
6191,12658,6
6192,12661,4
6193,12662,0
6194,12663,9
6195,12666,10
6196,12667,6
6197,12668,11
6198,12671,0
6199,12672,6
6200,12678,3
6201,12685,9
6202,12686,6
6203,12689,1
6204,12693,2
6205,12697,0
6206,12699,1
6207,12700,0
6208,12702,9
6209,12704,8
6210,12706,9
6211,12707,3
6212,12708,6
6213,12714,7
6214,12720,1
6215,12721,6
6216,12722,0
6217,12723,0
6218,12725,6
6219,12730,6
6220,12731,3
6221,12733,0
6222,12734,11
6223,12735,10
6224,12736,4
6225,12737,2
6226,12741,3
6227,12742,0
6228,12743,7
6229,12744,0
6230,12745,10
6231,12747,8
6232,12748,9
6233,12750,2
6234,12751,2
6235,12753,6
6236,12754,7
6237,12756,9
6238,12757,9
6239,12758,9
6240,12759,6
6241,12760,6
6242,12765,7
6243,12766,3
6244,12768,9
6245,12770,2
6246,12773,8
6247,12774,1
6248,12775,6
6249,12777,6
6250,12778,8
6251,12780,2
6252,12782,0
6253,12783,0
6254,12786,5
6255,12790,6
6256,12791,0
6257,12793,6
6258,12796,5
6259,12798,0
6260,12800,3
6261,12803,6
6262,12805,8
6263,12806,8
6264,12807,1
6265,12808,0
6266,12811,9
6267,12813,0
6268,12815,0
6269,12816,6
6270,12817,10
6271,12821,0
6272,12825,6
6273,12827,0
6274,12828,3
6275,12830,6
6276,12831,0
6277,12834,8
6278,12835,9
6279,12836,2
6280,12838,6
6281,12840,1
6282,12844,6
6283,12845,8
6284,12847,8
6285,12848,4
6286,12849,0
6287,12853,6
6288,12856,9
6289,12858,5
6290,12861,9
6291,12862,6
6292,12865,10
6293,12868,0
6294,12872,9
6295,12874,0
6296,12878,0
6297,12879,1
6298,12882,4
6299,12884,3
6300,12885,6
6301,12886,10
6302,12890,0
6303,12891,9
6304,12894,7
6305,12898,9
6306,12899,6
6307,12900,8
6308,12902,2
6309,12903,6
6310,12904,9
6311,12909,3
6312,12912,9
6313,12913,7
6314,12918,7
6315,12923,8
6316,12924,2
6317,12925,1
6318,12927,1
6319,12928,10
6320,12930,2
6321,12932,9
6322,12933,2
6323,12937,0
6324,12939,0
6325,12940,8
6326,12944,0
6327,12946,3
6328,12948,0
6329,12950,5
6330,12952,9
6331,12953,6
6332,12954,8
6333,12956,9
6334,12957,9
6335,12958,9
6336,12962,9
6337,12964,3
6338,12966,8
6339,12968,8
6340,12969,6
6341,12970,8
6342,12972,5
6343,12974,4
6344,12975,3
6345,12979,6
6346,12982,6
6347,12993,2
6348,12996,10
6349,12999,1
6350,13003,6
6351,13004,0
6352,13009,9
6353,13010,0
6354,13011,6
6355,13012,0
6356,13014,6
6357,13015,6
6358,13017,6
6359,13018,3
6360,13019,9
6361,13020,1
6362,13022,9
6363,13023,9
6364,13025,9
6365,13028,9
6366,13033,7
6367,13034,6
6368,13039,8
6369,13045,3
6370,13046,4
6371,13047,6
6372,13050,6
6373,13055,9
6374,13057,6
6375,13058,0
6376,13062,8
6377,13064,8
6378,13066,9
6379,13067,3
6380,13068,9
6381,13069,6
6382,13072,7
6383,13076,1
6384,13078,7
6385,13079,1
6386,13080,6
6387,13081,0
6388,13082,8
6389,13084,7
6390,13089,6
6391,13092,4
6392,13093,9
6393,13095,1
6394,13097,9
6395,13098,8
6396,13099,9
6397,13105,7
6398,13106,1
6399,13107,6
6400,13108,8
6401,13111,0
6402,13115,6
6403,13119,5
6404,13120,6
6405,13121,8
6406,13123,6
6407,13125,6
6408,13127,0
6409,13128,8
6410,13130,7
6411,13131,6
6412,13134,0
6413,13135,8
6414,13137,5
6415,13138,1
6416,13142,0
6417,13145,6
6418,13148,5
6419,13150,6
6420,13151,3
6421,13154,0
6422,13158,6
6423,13159,9
6424,13160,0
6425,13161,3
6426,13163,0
6427,13166,6
6428,13168,9
6429,13169,6
6430,13170,0
6431,13172,6
6432,13176,9
6433,13179,7
6434,13180,0
6435,13181,0
6436,13186,6
6437,13189,1
6438,13190,0
6439,13191,0
6440,13192,6
6441,13194,7
6442,13196,6
6443,13197,6
6444,13198,10
6445,13204,2
6446,13206,6
6447,13210,4
6448,13213,9
6449,13214,6
6450,13215,5
6451,13216,0
6452,13217,2
6453,13219,9
6454,13220,6
6455,13223,5
6456,13224,10
6457,13225,0
6458,13227,10
6459,13228,8
6460,13229,3
6461,13231,8
6462,13232,10
6463,13234,0
6464,13235,0
6465,13236,1
6466,13240,2
6467,13246,8
6468,13247,8
6469,13248,1
6470,13249,0
6471,13250,2
6472,13252,11
6473,13256,1
6474,13257,5
6475,13258,8
6476,13259,3
6477,13263,0
6478,13265,6
6479,13267,3
6480,13270,6
6481,13272,6
6482,13279,4
6483,13286,10
6484,13288,0
6485,13289,0
6486,13290,1
6487,13292,4
6488,13297,9
6489,13302,6
6490,13303,0
6491,13305,3
6492,13306,0
6493,13308,9
6494,13309,7
6495,13312,8
6496,13317,3
6497,13318,9
6498,13319,9
6499,13320,6
6500,13324,9
6501,13326,9
6502,13327,6
6503,13330,9
6504,13333,9
6505,13339,0
6506,13340,9
6507,13341,0
6508,13343,9
6509,13345,7
6510,13346,0
6511,13348,8
6512,13350,0
6513,13351,9
6514,13354,1
6515,13356,0
6516,13358,0
6517,13362,8
6518,13365,8
6519,13367,3
6520,13368,6
6521,13373,9
6522,13376,9
6523,13378,0
6524,13379,4
6525,13380,3
6526,13381,9
6527,13382,3
6528,13391,6
6529,13397,8
6530,13398,9
6531,13402,9
6532,13403,3
6533,13406,1
6534,13409,8
6535,13410,9
6536,13411,5
6537,13412,5
6538,13413,0
6539,13414,9
6540,13416,5
6541,13417,0
6542,13418,9
6543,13420,3
6544,13421,6
6545,13422,9
6546,13424,9
6547,13426,6
6548,13427,2
6549,13428,0
6550,13429,8
6551,13431,4
6552,13435,4
6553,13440,9
6554,13441,9
6555,13442,6
6556,13443,0
6557,13444,8
6558,13448,6
6559,13449,9
6560,13450,8
6561,13452,9
6562,13453,4
6563,13454,0
6564,13455,4
6565,13456,0
6566,13457,6
6567,13460,5
6568,13465,0
6569,13467,6
6570,13468,5
6571,13469,9
6572,13471,7
6573,13472,8
6574,13473,6
6575,13475,9
6576,13476,7
6577,13477,6
6578,13483,0
6579,13485,9
6580,13486,8
6581,13488,9
6582,13493,1
6583,13494,7
6584,13495,11
6585,13497,6
6586,13498,0
6587,13499,6
6588,13501,9
6589,13502,6
6590,13505,4
6591,13512,2
6592,13514,0
6593,13515,9
6594,13516,6
6595,13517,1
6596,13523,9
6597,13526,8
6598,13527,7
6599,13529,0
6600,13531,0
6601,13534,7
6602,13536,7
6603,13537,9
6604,13539,9
6605,13540,9
6606,13542,9
6607,13543,3
6608,13552,0
6609,13556,6
6610,13559,4
6611,13562,8
6612,13568,0
6613,13570,9
6614,13574,5
6615,13575,0
6616,13576,3
6617,13580,3
6618,13581,8
6619,13582,4
6620,13586,8
6621,13588,0
6622,13589,8
6623,13590,1
6624,13593,8
6625,13595,8
6626,13597,0
6627,13600,9
6628,13602,9
6629,13603,6
6630,13605,9
6631,13606,6
6632,13610,1
6633,13611,9
6634,13612,9
6635,13613,4
6636,13614,8
6637,13615,9
6638,13616,9
6639,13618,7
6640,13619,9
6641,13620,8
6642,13621,5
6643,13622,6
6644,13623,1
6645,13624,4
6646,13626,6
6647,13628,5
6648,13629,4
6649,13630,0
6650,13634,3
6651,13635,6
6652,13637,0
6653,13638,0
6654,13639,6
6655,13640,0
6656,13641,9
6657,13645,3
6658,13646,0
6659,13647,0
6660,13648,9
6661,13655,1
6662,13658,5
6663,13659,4
6664,13663,9
6665,13666,11
6666,13667,3
6667,13668,9
6668,13670,9
6669,13672,1
6670,13673,10
6671,13678,3
6672,13680,4
6673,13681,0
6674,13682,6
6675,13684,9
6676,13686,5
6677,13687,9
6678,13688,6
6679,13689,2
6680,13690,1
6681,13692,6
6682,13694,7
6683,13695,0
6684,13697,3
6685,13699,6
6686,13704,5
6687,13707,4
6688,13709,0
6689,13712,6
6690,13715,1
6691,13719,9
6692,13720,9
6693,13722,8
6694,13724,0
6695,13738,1
6696,13739,1
6697,13740,3
6698,13741,0
6699,13744,0
6700,13745,2
6701,13748,9
6702,13750,7
6703,13751,3
6704,13755,6
6705,13756,0
6706,13758,9
6707,13759,2
6708,13760,5
6709,13762,4
6710,13763,0
6711,13764,6
6712,13765,0
6713,13768,0
6714,13770,0
6715,13771,9
6716,13772,6
6717,13774,6
6718,13777,0
6719,13780,4
6720,13782,6
6721,13783,2
6722,13787,0
6723,13789,7
6724,13791,3
6725,13793,3
6726,13794,3
6727,13795,0
6728,13800,0
6729,13801,1
6730,13802,3
6731,13805,3
6732,13806,0
6733,13808,9
6734,13809,9
6735,13812,2
6736,13814,0
6737,13816,7
6738,13817,2
6739,13820,0
6740,13821,7
6741,13822,8
6742,13823,0
6743,13824,0
6744,13825,0
6745,13828,9
6746,13829,4
6747,13831,4
6748,13834,0
6749,13835,9
6750,13836,6
6751,13837,0
6752,13838,6
6753,13840,1
6754,13841,9
6755,13842,9
6756,13844,9
6757,13848,0
6758,13850,3
6759,13851,11
6760,13852,6
6761,13854,10
6762,13857,1
6763,13859,5
6764,13860,6
6765,13861,9
6766,13862,0
6767,13863,0
6768,13864,1
6769,13866,2
6770,13869,6
6771,13870,3
6772,13872,0
6773,13874,6
6774,13875,9
6775,13876,0
6776,13877,7
6777,13878,9
6778,13879,9
6779,13881,3
6780,13882,9
6781,13884,0
6782,13885,7
6783,13886,5
6784,13887,7
6785,13888,8
6786,13890,2
6787,13892,0
6788,13896,9
6789,13898,9
6790,13899,9
6791,13901,0
6792,13908,3
6793,13909,6
6794,13917,8
6795,13918,4
6796,13920,9
6797,13922,0
6798,13923,3
6799,13925,0
6800,13926,4
6801,13927,1
6802,13930,8
6803,13931,4
6804,13934,6
6805,13938,6
6806,13941,8
6807,13943,9
6808,13944,8
6809,13948,6
6810,13949,9
6811,13955,3
6812,13956,6
6813,13957,7
6814,13958,9
6815,13959,9
6816,13962,7
6817,13964,3
6818,13966,1
6819,13968,6
6820,13969,10
6821,13971,7
6822,13972,1
6823,13975,6
6824,13977,0
6825,13979,3
6826,13981,6
6827,13983,8
6828,13984,8
6829,13988,8
6830,13991,11
6831,13993,1
6832,13994,9
6833,13995,9
6834,13996,0
6835,14002,2
6836,14004,1
6837,14005,6
6838,14007,5
6839,14009,8
6840,14010,2
6841,14012,3
6842,14013,9
6843,14014,5
6844,14015,3
6845,14016,3
6846,14017,6
6847,14018,9
6848,14022,6
6849,14027,0
6850,14029,1
6851,14030,6
6852,14031,3
6853,14032,6
6854,14033,9
6855,14035,8
6856,14038,6
6857,14039,3
6858,14040,1
6859,14041,3
6860,14042,3
6861,14043,5
6862,14044,9
6863,14045,8
6864,14046,9
6865,14048,6
6866,14049,2
6867,14053,0
6868,14054,6
6869,14055,6
6870,14058,8
6871,14059,3
6872,14063,9
6873,14073,0
6874,14074,9
6875,14079,6
6876,14081,8
6877,14082,3
6878,14085,2
6879,14089,1
6880,14092,6
6881,14093,0
6882,14094,0
6883,14096,6
6884,14099,0
6885,14102,6
6886,14103,6
6887,14104,8
6888,14106,7
6889,14109,3
6890,14112,0
6891,14114,2
6892,14119,8
6893,14120,3
6894,14124,3
6895,14129,9
6896,14130,2
6897,14132,0
6898,14135,3
6899,14136,2
6900,14138,7
6901,14142,0
6902,14144,0
6903,14147,9
6904,14148,3
6905,14149,8
6906,14152,5
6907,14153,9
6908,14154,6
6909,14155,9
6910,14157,0
6911,14159,0
6912,14166,8
6913,14169,0
6914,14170,0
6915,14171,5
6916,14172,10
6917,14173,6
6918,14174,0
6919,14180,9
6920,14181,0
6921,14183,6
6922,14186,6
6923,14188,8
6924,14191,7
6925,14192,6
6926,14193,9
6927,14194,10
6928,14198,9
6929,14200,3
6930,14201,9
6931,14202,0
6932,14203,7
6933,14206,10
6934,14208,8
6935,14209,9
6936,14210,6
6937,14212,9
6938,14213,7
6939,14217,8
6940,14220,0
6941,14224,8
6942,14227,6
6943,14228,4
6944,14231,9
6945,14235,5
6946,14237,0
6947,14239,8
6948,14241,3
6949,14243,1
6950,14247,9
6951,14250,9
6952,14252,7
6953,14254,9
6954,14255,0
6955,14256,0
6956,14258,7
6957,14259,0
6958,14260,4
6959,14262,0
6960,14263,9
6961,14266,4
6962,14269,8
6963,14273,10
6964,14275,0
6965,14276,3
6966,14278,6
6967,14279,4
6968,14280,3
6969,14282,2
6970,14287,7
6971,14288,9
6972,14289,11
6973,14292,0
6974,14295,0
6975,14298,4
6976,14299,9
6977,14300,0
6978,14301,9
6979,14304,1
6980,14305,6
6981,14308,6
6982,14311,7
6983,14315,9
6984,14316,6
6985,14319,5
6986,14321,9
6987,14323,0
6988,14326,5
6989,14327,6
6990,14330,0
6991,14331,1
6992,14332,0
6993,14334,2
6994,14335,10
6995,14338,7
6996,14340,10
6997,14341,3
6998,14342,8
6999,14344,6
7000,14345,1
7001,14348,4
7002,14349,11
7003,14353,0
7004,14355,6
7005,14356,2
7006,14359,8
7007,14363,0
7008,14366,4
7009,14368,0
7010,14369,8
7011,14372,7
7012,14375,8
7013,14379,9
7014,14380,11
7015,14382,2
7016,14383,3
7017,14390,9
7018,14391,0
7019,14392,9
7020,14393,10
7021,14397,6
7022,14399,0
7023,14400,6
7024,14402,6
7025,14403,0
7026,14405,5
7027,14406,6
7028,14409,2
7029,14415,0
7030,14416,0
7031,14417,6
7032,14418,4
7033,14423,4
7034,14424,8
7035,14426,8
7036,14428,3
7037,14429,4
7038,14432,8
7039,14433,3
7040,14434,2
7041,14435,9
7042,14437,0
7043,14438,7
7044,14439,9
7045,14442,7
7046,14443,0
7047,14445,2
7048,14446,2
7049,14447,6
7050,14449,3
7051,14451,9
7052,14452,8
7053,14454,1
7054,14455,9
7055,14456,0
7056,14458,10
7057,14462,9
7058,14464,6
7059,14466,6
7060,14468,0
7061,14469,2
7062,14472,9
7063,14476,8
7064,14478,0
7065,14480,1
7066,14481,8
7067,14483,1
7068,14487,0
7069,14490,10
7070,14496,1
7071,14504,11
7072,14508,6
7073,14509,3
7074,14510,9
7075,14511,0
7076,14514,0
7077,14516,0
7078,14517,3
7079,14518,3
7080,14519,9
7081,14520,0
7082,14524,6
7083,14525,6
7084,14529,5
7085,14531,0
7086,14533,1
7087,14535,6
7088,14540,4
7089,14543,3
7090,14544,9
7091,14546,6
7092,14548,10
7093,14551,3
7094,14552,3
7095,14553,1
7096,14559,6
7097,14560,9
7098,14561,8
7099,14562,0
7100,14563,7
7101,14567,0
7102,14568,4
7103,14569,0
7104,14570,2
7105,14571,3
7106,14572,4
7107,14575,7
7108,14576,0
7109,14577,10
7110,14582,9
7111,14583,2
7112,14585,8
7113,14586,0
7114,14588,6
7115,14594,1
7116,14597,9
7117,14599,9
7118,14602,6
7119,14603,3
7120,14604,9
7121,14605,8
7122,14607,8
7123,14609,8
7124,14610,6
7125,14611,9
7126,14616,9
7127,14618,11
7128,14620,0
7129,14621,6
7130,14622,6
7131,14625,6
7132,14627,2
7133,14630,6
7134,14632,8
7135,14635,0
7136,14636,0
7137,14638,2
7138,14639,9
7139,14641,4
7140,14642,4
7141,14643,9
7142,14644,10
7143,14645,6
7144,14646,6
7145,14648,9
7146,14649,8
7147,14650,7
7148,14654,0
7149,14655,0
7150,14658,3
7151,14659,7
7152,14660,3
7153,14665,3
7154,14666,6
7155,14667,0
7156,14668,9
7157,14669,0
7158,14670,0
7159,14674,6
7160,14675,7
7161,14677,10
7162,14680,0
7163,14681,2
7164,14683,0
7165,14684,6
7166,14685,0
7167,14689,6
7168,14690,0
7169,14691,9
7170,14693,9
7171,14694,6
7172,14698,0
7173,14700,3
7174,14701,0
7175,14703,3
7176,14705,9
7177,14706,4
7178,14712,9
7179,14713,9
7180,14714,1
7181,14717,0
7182,14721,6
7183,14722,6
7184,14723,2
7185,14724,9
7186,14725,0
7187,14726,6
7188,14727,6
7189,14729,9
7190,14733,0
7191,14735,6
7192,14736,0
7193,14739,7
7194,14740,8
7195,14741,0
7196,14746,6
7197,14751,0
7198,14753,6
7199,14755,2
7200,14757,2
7201,14761,1
7202,14763,9
7203,14765,9
7204,14767,0
7205,14770,10
7206,14771,0
7207,14772,0
7208,14779,5
7209,14780,0
7210,14783,9
7211,14785,10
7212,14786,0
7213,14787,6
7214,14790,9
7215,14792,9
7216,14794,3
7217,14796,4
7218,14800,0
7219,14803,6
7220,14804,3
7221,14805,7
7222,14806,4
7223,14807,8
7224,14808,9
7225,14809,8
7226,14810,8
7227,14814,0
7228,14816,0
7229,14818,7
7230,14819,9
7231,14820,6
7232,14821,3
7233,14823,5
7234,14824,1
7235,14830,7
7236,14832,1
7237,14833,0
7238,14835,8
7239,14837,3
7240,14838,3
7241,14839,9
7242,14840,6
7243,14841,3
7244,14843,9
7245,14845,1
7246,14846,0
7247,14848,3
7248,14849,6
7249,14851,2
7250,14853,0
7251,14855,9
7252,14858,9
7253,14859,11
7254,14862,5
7255,14864,3
7256,14871,6
7257,14874,8
7258,14875,6
7259,14876,5
7260,14877,3
7261,14878,6
7262,14879,9
7263,14882,6
7264,14883,8
7265,14886,4
7266,14887,2
7267,14888,6
7268,14893,7
7269,14894,9
7270,14895,2
7271,14896,9
7272,14897,0
7273,14899,0
7274,14901,8
7275,14904,0
7276,14905,0
7277,14906,7
7278,14907,0
7279,14909,3
7280,14910,0
7281,14911,6
7282,14912,5
7283,14914,8
7284,14915,10
7285,14916,6
7286,14917,6
7287,14918,6
7288,14921,9
7289,14922,8
7290,14923,3
7291,14924,0
7292,14925,10
7293,14926,4
7294,14927,3
7295,14930,0
7296,14931,3
7297,14932,8
7298,14937,4
7299,14940,9
7300,14942,6
7301,14943,2
7302,14944,3
7303,14947,0
7304,14948,9
7305,14950,9
7306,14951,3
7307,14952,0
7308,14956,0
7309,14958,3
7310,14960,6
7311,14965,9
7312,14966,9
7313,14968,3
7314,14970,6
7315,14971,6
7316,14972,6
7317,14973,1
7318,14975,1
7319,14977,1
7320,14979,3
7321,14980,7
7322,14983,2
7323,14986,3
7324,14987,7
7325,14988,3
7326,14989,6
7327,14993,3
7328,14995,11
7329,14997,0
7330,15000,6
7331,15003,0
7332,15006,6
7333,15008,6
7334,15009,3
7335,15012,7
7336,15013,4
7337,15014,6
7338,15016,3
7339,15017,1
7340,15019,0
7341,15021,3
7342,15024,9
7343,15026,4
7344,15027,9
7345,15029,7
7346,15032,6
7347,15033,9
7348,15034,9
7349,15037,8
7350,15039,4
7351,15044,1
7352,15047,6
7353,15048,0
7354,15050,2
7355,15052,10
7356,15056,5
7357,15057,3
7358,15061,6
7359,15064,2
7360,15065,6
7361,15066,0
7362,15067,6
7363,15069,5
7364,15070,0
7365,15073,8
7366,15074,8
7367,15075,6
7368,15078,3
7369,15081,5
7370,15083,5
7371,15084,0
7372,15086,9
7373,15087,0
7374,15088,9
7375,15090,8
7376,15092,5
7377,15093,7
7378,15094,6
7379,15096,8
7380,15097,6
7381,15100,8
7382,15102,8
7383,15106,6
7384,15108,0
7385,15112,5
7386,15117,6
7387,15118,0
7388,15121,6
7389,15127,2
7390,15130,5
7391,15131,0
7392,15132,5
7393,15134,1
7394,15136,2
7395,15140,0
7396,15141,0
7397,15143,9
7398,15145,3
7399,15148,0
7400,15149,1
7401,15150,8
7402,15153,2
7403,15156,10
7404,15157,0
7405,15158,8
7406,15159,6
7407,15165,9
7408,15166,5
7409,15167,10
7410,15168,9
7411,15169,8
7412,15170,9
7413,15171,0
7414,15173,6
7415,15175,3
7416,15179,10
7417,15182,9
7418,15185,0
7419,15186,9
7420,15187,4
7421,15191,0
7422,15192,0
7423,15193,6
7424,15194,6
7425,15196,4
7426,15203,3
7427,15204,0
7428,15205,9
7429,15206,9
7430,15207,3
7431,15208,7
7432,15211,3
7433,15212,2
7434,15215,7
7435,15216,6
7436,15217,8
7437,15218,4
7438,15219,7
7439,15220,0
7440,15222,2
7441,15225,7
7442,15229,0
7443,15232,6
7444,15235,6
7445,15236,7
7446,15238,0
7447,15242,0
7448,15243,10
7449,15244,0
7450,15245,3
7451,15246,9
7452,15249,5
7453,15250,0
7454,15251,0
7455,15252,0
7456,15254,6
7457,15258,6
7458,15260,3
7459,15261,9
7460,15263,7
7461,15265,6
7462,15274,8
7463,15275,0
7464,15277,6
7465,15280,11
7466,15282,9
7467,15283,9
7468,15284,8
7469,15285,4
7470,15286,9
7471,15288,0
7472,15289,6
7473,15291,6
7474,15295,0
7475,15297,6
7476,15299,6
7477,15300,1
7478,15301,6
7479,15302,7
7480,15305,0
7481,15306,0
7482,15307,5
7483,15311,9
7484,15313,9
7485,15314,11
7486,15315,9
7487,15317,2
7488,15318,8
7489,15324,0
7490,15329,0
7491,15332,7
7492,15338,3
7493,15345,1
7494,15346,6
7495,15348,7
7496,15349,2
7497,15360,6
7498,15361,8
7499,15363,0
7500,15364,8
7501,15368,9
7502,15371,4
7503,15372,3
7504,15373,11
7505,15376,0
7506,15378,7
7507,15379,9
7508,15380,1
7509,15385,6
7510,15386,2
7511,15393,0
7512,15394,0
7513,15395,6
7514,15396,10
7515,15400,0
7516,15404,0
7517,15405,9
7518,15406,9
7519,15407,9
7520,15408,8
7521,15409,3
7522,15410,6
7523,15411,6
7524,15412,9
7525,15414,0
7526,15415,6
7527,15416,2
7528,15417,3
7529,15418,0
7530,15419,0
7531,15420,0
7532,15421,3
7533,15423,4
7534,15424,9
7535,15428,6
7536,15430,9
7537,15431,8
7538,15432,10
7539,15433,9
7540,15434,1
7541,15435,3
7542,15437,1
7543,15442,3
7544,15443,9
7545,15444,0
7546,15447,6
7547,15448,11
7548,15450,9
7549,15451,1
7550,15452,5
7551,15453,8
7552,15455,6
7553,15456,0
7554,15457,0
7555,15461,7
7556,15462,9
7557,15464,9
7558,15467,1
7559,15468,4
7560,15472,0
7561,15473,3
7562,15476,9
7563,15478,6
7564,15479,0
7565,15480,8
7566,15483,10
7567,15484,0
7568,15485,4
7569,15487,9
7570,15491,6
7571,15492,5
7572,15494,3
7573,15496,9
7574,15498,3
7575,15504,0
7576,15505,6
7577,15506,9
7578,15511,8
7579,15512,0
7580,15515,9
7581,15516,6
7582,15519,5
7583,15521,9
7584,15522,3
7585,15523,7
7586,15525,0
7587,15526,9
7588,15528,1
7589,15529,0
7590,15530,1
7591,15531,0
7592,15534,0
7593,15541,6
7594,15544,0
7595,15545,8
7596,15546,5
7597,15549,9
7598,15550,0
7599,15551,3
7600,15552,3
7601,15554,3
7602,15555,10
7603,15556,3
7604,15559,10
7605,15560,3
7606,15562,4
7607,15565,10
7608,15566,0
7609,15567,0
7610,15568,3
7611,15570,2
7612,15571,0
7613,15572,0
7614,15573,3
7615,15574,8
7616,15575,0
7617,15576,11
7618,15577,8
7619,15578,6
7620,15579,7
7621,15580,4
7622,15582,0
7623,15583,10
7624,15587,1
7625,15590,9
7626,15591,3
7627,15596,9
7628,15597,8
7629,15600,0
7630,15601,0
7631,15603,8
7632,15604,1
7633,15605,8
7634,15606,3
7635,15607,0
7636,15609,2
7637,15610,3
7638,15615,8
7639,15617,1
7640,15618,8
7641,15623,0
7642,15624,8
7643,15630,9
7644,15632,9
7645,15633,6
7646,15634,9
7647,15635,4
7648,15636,5
7649,15637,2
7650,15641,0
7651,15643,0
7652,15644,0
7653,15646,0
7654,15648,6
7655,15650,6
7656,15653,6
7657,15654,0
7658,15655,0
7659,15658,0
7660,15659,2
7661,15663,9
7662,15665,3
7663,15668,9
7664,15669,3
7665,15671,2
7666,15672,6
7667,15677,0
7668,15678,10
7669,15679,3
7670,15681,4
7671,15683,9
7672,15685,9
7673,15689,0
7674,15691,8
7675,15692,6
7676,15693,6
7677,15695,9
7678,15696,10
7679,15697,0
7680,15699,9
7681,15701,6
7682,15703,0
7683,15704,0
7684,15706,6
7685,15708,9
7686,15709,5
7687,15710,2
7688,15712,0
7689,15716,9
7690,15717,3
7691,15718,0
7692,15721,9
7693,15722,8
7694,15723,7
7695,15724,6
7696,15727,4
7697,15729,4
7698,15730,0
